"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"kerala","2022","4","TOTAL","kasaragod district","65563","103982997","3262433","4974165652.614264","338388","12808213"
"kerala","2022","4","TOTAL","kottayam district","65563","103982997","6551967","9198738854.992409","585546","17988479"
"kerala","2022","4","TOTAL","kozhikode district","65563","103982997","11205522","14187898844.87042","1022289","38157103"
"kerala","2022","4","TOTAL","malappuram district","65563","103982997","12667960","16133583076.643559","1003617","37725553"
"kerala","2022","4","TOTAL","palakkad district","65563","103982997","6558445","9566627508.647114","717320","27381415"
"kerala","2022","4","TOTAL","pathanamthitta district","65563","103982997","2676852","4082745437.8617306","314210","9572683"
"kerala","2022","4","TOTAL","thiruvananthapuram district","65563","103982997","12176949","16386992625.195726","1146770","33100692"
"kerala","2022","4","TOTAL","thrissur district","65563","103982997","12802574","16539944197.055008","889949","22786290"
"kerala","2022","4","TOTAL","wayanad district","65563","103982997","3654113","5018793988.96143","270179","15089566"
"telangana","2022","4","TOTAL","mahbubnagar district","64655","88544127","12087718","23376388640.594707","437901","36385513"
"telangana","2022","4","TOTAL","kumuram bheem asifabad district","64655","88544127","3591695","5943432516.9949465","149386","13154999"
"telangana","2022","4","TOTAL","mahabubabad district","64655","88544127","6768739","12887238837.13226","300406","20996907"
"telangana","2022","4","TOTAL","mancherial district","64655","88544127","12469076","23710042437.245804","433627","34541874"
"telangana","2022","4","TOTAL","yadadri bhuvanagiri district","64655","88544127","12310890","25002594202.22237","401963","39445615"
"telangana","2022","4","TOTAL","warangal urban district","64655","88544127","29269688","57991182917.37883","923715","54185496"
"telangana","2022","4","TOTAL","warangal rural district","64655","88544127","6929973","13558497093.454197","301876","21240770"
"telangana","2022","4","TOTAL","wanaparthy district","64655","88544127","5371569","11544288246.522821","214000","16391933"
"telangana","2022","4","TOTAL","vikarabad district","64655","88544127","9405139","16602279473.938221","339772","29400033"
"telangana","2022","4","TOTAL","suryapet district","64655","88544127","12755991","27190932825.31949","490568","35754743"
"telangana","2022","4","TOTAL","siddipet district","64655","88544127","14715170","30384216197.138824","525155","47803119"
"telangana","2022","4","TOTAL","sangareddy district","64655","88544127","38000808","64649951913.2422","1159594","87156905"
"telangana","2022","4","TOTAL","rangareddy district","64655","88544127","191136402","295773661437.69385","4296707","284957579"
"telangana","2022","4","TOTAL","rajanna sircilla district","64655","88544127","6122873","13388173024.17493","259226","22135576"
"telangana","2022","4","TOTAL","peddapalle district","64655","88544127","12177318","23139872487.127018","457038","32257672"
"telangana","2022","4","TOTAL","nizamabad district","64655","88544127","18308473","42744693427.90993","729287","56961137"
"telangana","2022","4","TOTAL","nirmal district","64655","88544127","5783251","13462685072.366062","246252","22299241"
"telangana","2022","4","TOTAL","narayanpet district","64655","88544127","3435861","7851529733.329012","164467","13004567"
"telangana","2022","4","TOTAL","nalgonda district","64655","88544127","21928009","45517531285.29773","793688","62529082"
"telangana","2022","4","TOTAL","nagarkurnool district","64655","88544127","9648058","19890947819.874546","376720","30738008"
"telangana","2022","4","TOTAL","mulugu district","64655","88544127","2756762","5528206381.608963","110228","8903451"
"telangana","2022","4","TOTAL","medchal malkajgiri district","64655","88544127","151514969","237726926269.25775","3628619","224766696"
"telangana","2022","4","TOTAL","medak district","64655","88544127","7373744","14553997200.924385","291807","25833641"
"telangana","2022","4","TOTAL","adilabad district","64655","88544127","5167448","9396320638.908257","212112","15274623"
"telangana","2022","4","TOTAL","bhadradri kothagudem district","64655","88544127","13693915","27531378066.985123","542203","35537846"
"telangana","2022","4","TOTAL","hyderabad district","64655","88544127","1133829812","1753799022390.8735","4962214","248166634"
"telangana","2022","4","TOTAL","jagtial district","64655","88544127","9304649","22521347753.106037","416065","33144670"
"telangana","2022","4","TOTAL","jangaon district","64655","88544127","7324178","14733962763.584286","268072","24657265"
"telangana","2022","4","TOTAL","jaya shankar bhalupally district","64655","88544127","4699909","9308144371.995441","181521","13309373"
"telangana","2022","4","TOTAL","jogulamba gadwal district","64655","88544127","5163965","11177285266.569225","232376","14372667"
"telangana","2022","4","TOTAL","kamareddy district","64655","88544127","8479586","18381989175.094254","366726","29482223"
"telangana","2022","4","TOTAL","karimnagar district","64655","88544127","19056918","39357490540.69413","687385","50465466"
"telangana","2022","4","TOTAL","khammam district","64655","88544127","18924276","39626352507.58298","755705","45973189"
"uttar pradesh","2022","3","TOTAL",NULL,"64514","87703512",NULL,NULL,NULL,NULL
"tamil nadu","2022","3","TOTAL",NULL,"64356","79747520",NULL,NULL,NULL,NULL
"uttar pradesh","2022","2","TOTAL",NULL,"55133","77434953",NULL,NULL,NULL,NULL
"kerala","2022","3","TOTAL","palakkad district","54587","85390924","6174837","9220755480.574833","687131","11390747"
"kerala","2022","3","TOTAL","alappuzha district","54587","85390924","5705022","7973274496.748119","593932","2997077"
"kerala","2022","3","TOTAL","ernakulam district","54587","85390924","35009862","41683362156.463394","1611052","8148392"
"kerala","2022","3","TOTAL","idukki district","54587","85390924","2414100","3763325870.944789","307968","13214397"
"kerala","2022","3","TOTAL","kannur district","54587","85390924","5631041","8674487770.19761","708205","10396280"
"kerala","2022","3","TOTAL","kasaragod district","54587","85390924","2816269","4420477438.966047","325218","6664472"
"kerala","2022","3","TOTAL","kollam district","54587","85390924","7100622","10992059341.720558","692226","5343177"
"kerala","2022","3","TOTAL","kottayam district","54587","85390924","5918541","8495120284.447548","560099","4928594"
"kerala","2022","3","TOTAL","kozhikode district","54587","85390924","10298519","13830874892.026697","978992","9370370"
"kerala","2022","3","TOTAL","malappuram district","54587","85390924","11727280","15435401577.943787","961854","10102534"
"kerala","2022","3","TOTAL","pathanamthitta district","54587","85390924","2373258","3615273641.3223248","301025","3433193"
"kerala","2022","3","TOTAL","thiruvananthapuram district","54587","85390924","11886964","16637313650.762661","1095580","5022977"
"kerala","2022","3","TOTAL","thrissur district","54587","85390924","9037575","12908229884.950268","851462","5943980"
"kerala","2022","3","TOTAL","wayanad district","54587","85390924","3269014","4610462828.361015","259233","7609643"
"west bengal","2022","4","TOTAL",NULL,"54277","70466433",NULL,NULL,NULL,NULL
"telangana","2022","3","TOTAL","nalgonda district","51465","64798126","19442094","40798032880.70633","758377","93670118"
"telangana","2022","3","TOTAL","nagarkurnool district","51465","64798126","8782718","18637778860.078545","360550","61610304"
"telangana","2022","3","TOTAL","mulugu district","51465","64798126","2441037","5260858335.473125","105383","22624524"
"telangana","2022","3","TOTAL","khammam district","51465","64798126","17010697","36789751400.92127","721877","41592039"
"telangana","2022","3","TOTAL","karimnagar district","51465","64798126","17095584","36478353448.996735","656534","29267383"
"telangana","2022","3","TOTAL","kamareddy district","51465","64798126","7186922","14964327071.013714","350370","37129247"
"telangana","2022","3","TOTAL","jogulamba gadwal district","51465","64798126","4706947","11052081759.676401","222094","28532292"
"telangana","2022","3","TOTAL","jaya shankar bhalupally district","51465","64798126","4204613","8896891604.929647","173372","18695239"
"telangana","2022","3","TOTAL","jangaon district","51465","64798126","6580615","13279380724.599072","256510","35822117"
"telangana","2022","3","TOTAL","jagtial district","51465","64798126","8168113","19843349567.164665","397688","32356187"
"telangana","2022","3","TOTAL","hyderabad district","51465","64798126","1018658174","1586047443981.7905","4739891","30441899"
"telangana","2022","3","TOTAL","bhadradri kothagudem district","51465","64798126","12264577","25289893377.7632","517431","50653504"
"telangana","2022","3","TOTAL","adilabad district","51465","64798126","4697252","8917128425.600996","202926","31820070"
"telangana","2022","3","TOTAL","mancherial district","51465","64798126","11116187","21649183001.676773","413504","36518078"
"telangana","2022","3","TOTAL","kumuram bheem asifabad district","51465","64798126","3217193","5642724850.521915","142886","26874360"
"telangana","2022","3","TOTAL","mahbubnagar district","51465","64798126","10611492","20954874892.610764","418280","36713378"
"telangana","2022","3","TOTAL","mahabubabad district","51465","64798126","6113296","11797675474.514078","286902","27203065"
"telangana","2022","3","TOTAL","medchal malkajgiri district","51465","64798126","136384039","223442008167.9499","3463208","31069503"
"telangana","2022","3","TOTAL","medak district","51465","64798126","6256711","12214538646.775864","278966","32430565"
"telangana","2022","3","TOTAL","yadadri bhuvanagiri district","51465","64798126","10857894","22042571396.236126","384141","50093206"
"telangana","2022","3","TOTAL","warangal urban district","51465","64798126","27244856","55794322100.977","881363","20060029"
"telangana","2022","3","TOTAL","warangal rural district","51465","64798126","6206207","12580724724.480564","288239","19013375"
"telangana","2022","3","TOTAL","wanaparthy district","51465","64798126","4675529","10130094511.37881","204432","23476250"
"telangana","2022","3","TOTAL","vikarabad district","51465","64798126","7799069","14232056919.530758","325303","43278116"
"telangana","2022","3","TOTAL","suryapet district","51465","64798126","11413191","23876546283.024384","468196","37304827"
"telangana","2022","3","TOTAL","siddipet district","51465","64798126","12900290","27570105119.137547","502130","52694134"
"telangana","2022","3","TOTAL","sangareddy district","51465","64798126","33187414","57832647223.37014","1106571","57423815"
"telangana","2022","3","TOTAL","rangareddy district","51465","64798126","169029273","272598081405.12262","4105107","84056871"
"telangana","2022","3","TOTAL","rajanna sircilla district","51465","64798126","5407265","11900795823.20659","247866","26496042"
"telangana","2022","3","TOTAL","peddapalle district","51465","64798126","10936393","20799401370.88663","436008","25775599"
"telangana","2022","3","TOTAL","nizamabad district","51465","64798126","15374558","35480941123.20821","697031","46177998"
"telangana","2022","3","TOTAL","narayanpet district","51465","64798126","3149412","7372511545.846636","157410","29955283"
"telangana","2022","3","TOTAL","nirmal district","51465","64798126","5045789","12158789732.897774","235565","34768227"
"delhi","2022","4","TOTAL","north district","48908","60603173","19393947","31932822870.2881","1354521","35578523"
"delhi","2022","4","TOTAL","central district","48908","60603173","280960656","386107883617.53076","1558400","47227767"
"delhi","2022","4","TOTAL","east district","48908","60603173","23683133","33122093387.044395","1177294","25719895"
"delhi","2022","4","TOTAL","new delhi district","48908","60603173","45094468","58157025088.38429","1552874","49393657"
"delhi","2022","4","TOTAL","north east district","48908","60603173","11345971","23377796053.16697","864990","20440755"
"delhi","2022","4","TOTAL","north west district","48908","60603173","19859098","35599171826.28781","1655730","36305502"
"delhi","2022","4","TOTAL","shahdara district","48908","60603173","11420073","24438534174.92784","963656","21436265"
"delhi","2022","4","TOTAL","south district","48908","60603173","19537728","23391855096.18752","1117981","30173803"
"delhi","2022","4","TOTAL","south east delhi district","48908","60603173","33116019","44231426531.24901","1894776","53203998"
"delhi","2022","4","TOTAL","south west district","48908","60603173","18499176","28102930810.327362","1275864","29437122"
"delhi","2022","4","TOTAL","west district","48908","60603173","32293188","56453476563.182175","2348063","52947462"
"west bengal","2022","3","TOTAL",NULL,"47853","59092307",NULL,NULL,NULL,NULL
"tamil nadu","2022","1","TOTAL",NULL,"47621","64969045",NULL,NULL,NULL,NULL
"tamil nadu","2022","2","TOTAL",NULL,"46714","61835120",NULL,NULL,NULL,NULL
"uttar pradesh","2022","1","TOTAL",NULL,"45996","73014969",NULL,NULL,NULL,NULL
"telangana","2022","2","TOTAL","hyderabad district","45600","58056956","446470234","775908693266.7236","4519625","32945026"
"telangana","2022","2","TOTAL","bhadradri kothagudem district","45600","58056956","12778081","28087468534.111588","491003","53037326"
"telangana","2022","2","TOTAL","adilabad district","45600","58056956","4656805","9736796196.875732","192795","29410349"
"telangana","2022","2","TOTAL","nagarkurnool district","45600","58056956","9122281","20244396068.008736","342621","62479162"
"telangana","2022","2","TOTAL","jogulamba gadwal district","45600","58056956","4701957","11410519590.194616","210937","25329332"
"telangana","2022","2","TOTAL","jaya shankar bhalupally district","45600","58056956","4528732","9634073658.27747","164390","19973850"
"telangana","2022","2","TOTAL","jangaon district","45600","58056956","7231360","14919993685.003801","243599","37861712"
"telangana","2022","2","TOTAL","jagtial district","45600","58056956","8877101","22246967385.14348","377794","35930120"
"telangana","2022","2","TOTAL","nalgonda district","45600","58056956","19977314","44558915742.72007","719911","85869907"
"telangana","2022","2","TOTAL","narayanpet district","45600","58056956","3197626","7716014147.238309","149430","27687075"
"telangana","2022","2","TOTAL","nirmal district","45600","58056956","5225334","13791958003.894201","223694","37127191"
"telangana","2022","2","TOTAL","nizamabad district","45600","58056956","16389018","40970987322.05723","662427","53358244"
"telangana","2022","2","TOTAL","peddapalle district","45600","58056956","11850597","23425044524.59683","413849","28523186"
"telangana","2022","2","TOTAL","rajanna sircilla district","45600","58056956","5764243","12736454285.691818","235439","24898167"
"telangana","2022","2","TOTAL","rangareddy district","45600","58056956","161888380","267052522620.51453","3911372","82671883"
"telangana","2022","2","TOTAL","sangareddy district","45600","58056956","32680472","59585382581.45032","1051378","56481101"
"telangana","2022","2","TOTAL","siddipet district","45600","58056956","13598517","29087166428.464252","476865","51826750"
"telangana","2022","2","TOTAL","suryapet district","45600","58056956","11843388","27017582889.584785","444281","40672431"
"telangana","2022","2","TOTAL","vikarabad district","45600","58056956","7440634","14492482417.54656","309288","45944923"
"telangana","2022","2","TOTAL","wanaparthy district","45600","58056956","4966803","11044991789.462624","194159","23776454"
"telangana","2022","2","TOTAL","warangal rural district","45600","58056956","6842881","14387372670.720768","273508","20983573"
"telangana","2022","2","TOTAL","warangal urban district","45600","58056956","32791256","66551476649.13394","838533","21541986"
"telangana","2022","2","TOTAL","yadadri bhuvanagiri district","45600","58056956","11567957","24184571828.814075","364848","48725489"
"telangana","2022","2","TOTAL","mulugu district","45600","58056956","2656701","6165943180.178967","99897","23789791"
"telangana","2022","2","TOTAL","medchal malkajgiri district","45600","58056956","134114768","221257316347.7198","3297882","34313710"
"telangana","2022","2","TOTAL","medak district","45600","58056956","6738825","13698209529.95254","264807","31822099"
"telangana","2022","2","TOTAL","mancherial district","45600","58056956","11792212","23483426061.331635","392343","38088686"
"telangana","2022","2","TOTAL","mahbubnagar district","45600","58056956","10705223","21963911808.55831","397421","35909785"
"telangana","2022","2","TOTAL","mahabubabad district","45600","58056956","6638916","13720828408.506","272277","28074074"
"telangana","2022","2","TOTAL","kumuram bheem asifabad district","45600","58056956","3332600","6154185695.946731","135588","26400339"
"telangana","2022","2","TOTAL","khammam district","45600","58056956","17688119","40474391433.33105","685755","41834871"
"telangana","2022","2","TOTAL","karimnagar district","45600","58056956","17621343","38465054891.36155","624054","29203287"
"telangana","2022","2","TOTAL","kamareddy district","45600","58056956","7702879","17239444873.959072","332593","39767491"
"andhra pradesh","2022","4","TOTAL",NULL,"44329","58043239",NULL,NULL,NULL,NULL
"rajasthan","2022","4","TOTAL","dholpur district","40926","60792838","4127164","7920407018.54721","249028","13787272"
"rajasthan","2022","4","TOTAL","dausa district","40926","60792838","14234349","21761198700.450893","678693","33124667"
"rajasthan","2022","4","TOTAL","churu district","40926","60792838","9452402","20708697989.79863","659182","34536777"
"rajasthan","2022","4","TOTAL","chittorgarh district","40926","60792838","9828534","18083165087.106323","544856","36614779"
"rajasthan","2022","4","TOTAL","sikar district","40926","60792838","23710055","48095846111.82442","1185927","64102564"
"rajasthan","2022","4","TOTAL","sawai madhopur district","40926","60792838","8855496","13187564165.09026","484318","24244979"
"rajasthan","2022","4","TOTAL","rajsamand district","40926","60792838","6151542","11284318473.012938","331406","24301610"
"rajasthan","2022","4","TOTAL","pratapgarh district","40926","60792838","2356939","4292007343.0185347","146311","10020826"
"rajasthan","2022","4","TOTAL","pali district","40926","60792838","10687142","19884419970.4767","641377","37823446"
"rajasthan","2022","4","TOTAL","nagaur district","40926","60792838","20286836","43215070664.43902","1043562","66793982"
"rajasthan","2022","4","TOTAL","barmer district","40926","60792838","15852440","31377555272.690876","742793","59090917"
"rajasthan","2022","4","TOTAL","baran district","40926","60792838","5031278","8386783739.108584","320431","17042993"
"rajasthan","2022","4","TOTAL","banswara district","40926","60792838","3121397","5651556910.360752","220126","13983897"
"rajasthan","2022","4","TOTAL","alwar district","40926","60792838","38922404","61077684974.04574","1843138","86723515"
"rajasthan","2022","4","TOTAL","ajmer district","40926","60792838","27641155","51933913055.11865","1097266","73340646"
"rajasthan","2022","4","TOTAL","kota district","40926","60792838","26571402","37841298987.05793","1031196","51410929"
"rajasthan","2022","4","TOTAL","bharatpur district","40926","60792838","11015440","19248137810.647594","839280","31088388"
"rajasthan","2022","4","TOTAL","bhilwara district","40926","60792838","27720484","47886590518.51659","1017032","71900538"
"rajasthan","2022","4","TOTAL","udaipur district","40926","60792838","26954261","41938245496.56419","949767","57456129"
"rajasthan","2022","4","TOTAL","tonk district","40926","60792838","10011229","15727892323.59581","501573","29169650"
"rajasthan","2022","4","TOTAL","ganganagar district","40926","60792838","14030401","25826856912.730366","639140","41572688"
"rajasthan","2022","4","TOTAL","hanumangarh district","40926","60792838","9449022","19615022393.032665","459397","29067836"
"rajasthan","2022","4","TOTAL","dungarpur district","40926","60792838","2237173","4156369821.174698","199320","10652699"
"rajasthan","2022","4","TOTAL","sirohi district","40926","60792838","4625219","8190561974.079561","302852","16427206"
"rajasthan","2022","4","TOTAL","bikaner district","40926","60792838","16072144","30210151812.097847","856385","51898443"
"rajasthan","2022","4","TOTAL","karauli district","40926","60792838","6393789","10633788953.19469","388010","19877087"
"rajasthan","2022","4","TOTAL","jodhpur district","40926","60792838","65465040","116215227388.41562","1583620","94660470"
"rajasthan","2022","4","TOTAL","bundi district","40926","60792838","5866314","9265489222.776516","339186","19235443"
"rajasthan","2022","4","TOTAL","jhunjhunu district","40926","60792838","13984497","29279732154.496353","876787","41612351"
"rajasthan","2022","4","TOTAL","jhalawar district","40926","60792838","6716599","11281766014.824902","387978","23347051"
"rajasthan","2022","4","TOTAL","jalore district","40926","60792838","6459635","15044710483.351723","454009","26134282"
"rajasthan","2022","4","TOTAL","jaisalmer district","40926","60792838","6820292","12276117814.198534","266118","23450979"
"rajasthan","2022","4","TOTAL","jaipur district","40926","60792838","404922774","635458549842.8215","5975863","302929885"
"andhra pradesh","2022","3","TOTAL",NULL,"39301","48791931",NULL,NULL,NULL,NULL
"west bengal","2022","1","TOTAL",NULL,"38779","51160527",NULL,NULL,NULL,NULL
"haryana","2022","4","TOTAL","panipat district","37971","56627115","12217738","23682687583.537937","649292","21978021"
"haryana","2022","4","TOTAL","yamunanagar district","37971","56627115","3466371","6908891031.202131","397532","11485377"
"haryana","2022","4","TOTAL","sonipat district","37971","56627115","17683407","32605509131.386887","731324","23782013"
"haryana","2022","4","TOTAL","sirsa district","37971","56627115","3999862","9396522425.89089","476800","14033521"
"haryana","2022","4","TOTAL","rohtak district","37971","56627115","14350357","27248544247.193787","504058","15615172"
"haryana","2022","4","TOTAL","rewari district","37971","56627115","13324092","22585777499.591316","696113","30158839"
"haryana","2022","4","TOTAL","panchkula district","37971","56627115","3484454","5413495938.537835","337614","8968601"
"haryana","2022","4","TOTAL","palwal district","37971","56627115","13114018","21856737361.773544","516553","24395266"
"haryana","2022","4","TOTAL","mewat district","37971","56627115","11181774","20507941017.884888","441859","24884026"
"haryana","2022","4","TOTAL","mahendragarh district","37971","56627115","6486647","13766606940.210634","411550","17789576"
"haryana","2022","4","TOTAL","kurukshetra district","37971","56627115","5165029","10664712701.059044","393430","11455603"
"haryana","2022","4","TOTAL","karnal district","37971","56627115","12214724","23383107604.30776","611868","19064390"
"haryana","2022","4","TOTAL","kaithal district","37971","56627115","2779368","7328533737.39424","335364","8729986"
"haryana","2022","4","TOTAL","jind district","37971","56627115","4569840","11512394906.155674","422244","11891107"
"haryana","2022","4","TOTAL","jhajjar district","37971","56627115","8653366","16785189538.5209","521692","19709308"
"haryana","2022","4","TOTAL","hisar district","37971","56627115","16862076","34368965296.50037","801156","26868596"
"haryana","2022","4","TOTAL","gurugram district","37971","56627115","92493335","107046551341.7809","3416098","153733247"
"haryana","2022","4","TOTAL","fatehabad district","37971","56627115","4022738","8995759822.121244","328692","9778409"
"haryana","2022","4","TOTAL","faridabad district","37971","56627115","33161524","49923713557.162994","1930743","67810059"
"haryana","2022","4","TOTAL","charkhi dadri district","37971","56627115","2645352","6130087693.027288","137231","4832466"
"haryana","2022","4","TOTAL","bhiwani district","37971","56627115","6808665","16552856640.695545","467763","17438413"
"haryana","2022","4","TOTAL","ambala district","37971","56627115","7963628","13826073864.167889","465968","12496882"
"kerala","2022","1","TOTAL","kannur district","37110","64172190","4837076","7882293599.26064","640842","8394165"
"kerala","2022","1","TOTAL","idukki district","37110","64172190","1896144","3303236645.929193","277492","9903479"
"kerala","2022","1","TOTAL","ernakulam district","37110","64172190","29451475","36915318572.07093","1454447","8812130"
"kerala","2022","1","TOTAL","alappuzha district","37110","64172190","3687088","5795828219.423043","534116","2971951"
"kerala","2022","1","TOTAL","pathanamthitta district","37110","64172190","1963871","3361963455.2387085","271165","4036616"
"kerala","2022","1","TOTAL","wayanad district","37110","64172190","2620413","4017486262.8773155","234308","6349929"
"kerala","2022","1","TOTAL","palakkad district","37110","64172190","4504996","7445457072.739984","620428","9057055"
"kerala","2022","1","TOTAL","malappuram district","37110","64172190","10270093","13968886082.9426","871127","9688261"
"kerala","2022","1","TOTAL","kozhikode district","37110","64172190","9526680","13732159882.740732","887215","8824744"
"kerala","2022","1","TOTAL","kottayam district","37110","64172190","4029330","6642441538.163085","504349","4454903"
"kerala","2022","1","TOTAL","kollam district","37110","64172190","4851496","8628660586.960697","623472","4995465"
"kerala","2022","1","TOTAL","kasaragod district","37110","64172190","2282517","3923072928.3004293","294943","5220451"
"kerala","2022","1","TOTAL","thrissur district","37110","64172190","7612460","12265599938.768522","768604","5764628"
"kerala","2022","1","TOTAL","thiruvananthapuram district","37110","64172190","7747326","12106537679.278353","989791","5574116"
"gujarat","2022","4","TOTAL","junagadh district","36418","50629325","2532155","4948034874.389366","294941","6587448"
"gujarat","2022","4","TOTAL","kachchh district","36418","50629325","9617702","17113433243.309341","781383","35644500"
"gujarat","2022","4","TOTAL","vadodara district","36418","50629325","20968443","30304178848.49663","1587831","48909823"
"gujarat","2022","4","TOTAL","valsad district","36418","50629325","11103340","15842261457.57137","751767","32968847"
"gujarat","2022","4","TOTAL","kheda district","36418","50629325","3509944","6102744146.658854","467640","15216766"
"gujarat","2022","4","TOTAL","mahesana district","36418","50629325","7160396","14173625244.242264","763693","29019487"
"gujarat","2022","4","TOTAL","mahisagar district","36418","50629325","1619162","2861334019.0561805","137511","5028578"
"gujarat","2022","4","TOTAL","morbi district","36418","50629325","3378672","7944369113.768206","322150","13816692"
"gujarat","2022","4","TOTAL","narmada district","36418","50629325","846033","1308463852.7294803","84596","3758056"
"gujarat","2022","4","TOTAL","navsari district","36418","50629325","2509503","4046502522.5835347","328740","8737777"
"gujarat","2022","4","TOTAL","panch mahals district","36418","50629325","3308022","5455257544.003246","306278","12634353"
"gujarat","2022","4","TOTAL","patan district","36418","50629325","3819745","7472645579.49339","384293","15704430"
"gujarat","2022","4","TOTAL","porbandar district","36418","50629325","615650","1513924726.4532723","102643","2175841"
"gujarat","2022","4","TOTAL","rajkot district","36418","50629325","9260831","17834314868.93695","1033159","27915336"
"gujarat","2022","4","TOTAL","sabar kantha district","36418","50629325","4958012","8965673462.522814","397066","17276367"
"gujarat","2022","4","TOTAL","surat district","36418","50629325","52037142","85923991746.92255","3747780","110323166"
"gujarat","2022","4","TOTAL","surendranagar district","36418","50629325","2537495","5716407620.510841","366161","13510037"
"gujarat","2022","4","TOTAL","tapi district","36418","50629325","1635320","2610910573.8709135","156189","6355677"
"gujarat","2022","4","TOTAL","the dangs district","36418","50629325","317748","463583958.8647848","27218","1087847"
"gujarat","2022","4","TOTAL","jamnagar district","36418","50629325","4945374","7625464587.433752","409567","11777204"
"gujarat","2022","4","TOTAL","gir somnath district","36418","50629325","1671989","3731133998.415558","254045","7658775"
"gujarat","2022","4","TOTAL","gandhinagar district","36418","50629325","12010565","19015449813.738018","927585","35387014"
"gujarat","2022","4","TOTAL","dohad district","36418","50629325","2608983","4807410074.584564","226068","11309950"
"gujarat","2022","4","TOTAL","devbhumi dwarka district","36418","50629325","910863","1848097499.2814002","142445","4626888"
"gujarat","2022","4","TOTAL","chhotaudepur district","36418","50629325","640222","1199597589.6415567","95806","3500701"
"gujarat","2022","4","TOTAL","botad district","36418","50629325","1634212","3051272765.4072547","195219","8669321"
"gujarat","2022","4","TOTAL","bhavnagar district","36418","50629325","5089277","10905403197.73602","690130","18372408"
"gujarat","2022","4","TOTAL","bharuch district","36418","50629325","15879527","22486941029.828552","842519","37564473"
"gujarat","2022","4","TOTAL","banas kantha district","36418","50629325","12352158","25179922289.863693","939693","54467383"
"gujarat","2022","4","TOTAL","aravallis district","36418","50629325","2532438","4651225998.251141","227402","10450616"
"gujarat","2022","4","TOTAL","anand district","36418","50629325","4351503","7433779371.016341","596600","13791621"
"gujarat","2022","4","TOTAL","amreli district","36418","50629325","1619039","3343832001.6098003","293382","9446129"
"gujarat","2022","4","TOTAL","ahmadabad district","36418","50629325","133174553","212037117715.34885","4530853","157291084"
"telangana","2022","1","TOTAL","hyderabad district","36325","51942016","372711414","661512502141.0775","4306136","36924268"
"telangana","2022","1","TOTAL","bhadradri kothagudem district","36325","51942016","11205856","25370868701.813797","465349","47828778"
"telangana","2022","1","TOTAL","adilabad district","36325","51942016","4070616","8595611704.767036","182668","25726396"
"telangana","2022","1","TOTAL","suryapet district","36325","51942016","10201103","23321415932.686844","420703","35742581"
"telangana","2022","1","TOTAL","siddipet district","36325","51942016","11464769","25404779557.018036","452034","44351650"
"telangana","2022","1","TOTAL","sangareddy district","36325","51942016","27250369","50754041229.75235","997988","48529759"
"telangana","2022","1","TOTAL","rangareddy district","36325","51942016","127675017","216609881380.40106","3722676","79856901"
"telangana","2022","1","TOTAL","rajanna sircilla district","36325","51942016","4899037","11337042428.250381","223437","20874197"
"telangana","2022","1","TOTAL","peddapalle district","36325","51942016","10330840","20671229116.26508","392476","26729462"
"telangana","2022","1","TOTAL","nizamabad district","36325","51942016","13749642","33996713436.015533","628661","45635773"
"telangana","2022","1","TOTAL","nirmal district","36325","51942016","4497647","12055501321.77517","211771","31155753"
"telangana","2022","1","TOTAL","narayanpet district","36325","51942016","2758911","7151473315.411451","141328","24536040"
"telangana","2022","1","TOTAL","nalgonda district","36325","51942016","17014104","39284842780.64408","681754","78536056"
"telangana","2022","1","TOTAL","nagarkurnool district","36325","51942016","8134709","19698635871.63956","324408","60647215"
"telangana","2022","1","TOTAL","mulugu district","36325","51942016","2589325","6575024639.126174","94447","24353047"
"telangana","2022","1","TOTAL","medchal malkajgiri district","36325","51942016","110893187","185168270983.38605","3138387","36878958"
"telangana","2022","1","TOTAL","medak district","36325","51942016","5651890","11841334266.667011","250764","26785493"
"telangana","2022","1","TOTAL","mancherial district","36325","51942016","10350779","21171437142.030125","371749","35198365"
"telangana","2022","1","TOTAL","mahbubnagar district","36325","51942016","9243634","19752565211.193634","377199","31979642"
"telangana","2022","1","TOTAL","mahabubabad district","36325","51942016","5919451","12694323911.33902","257761","26617012"
"telangana","2022","1","TOTAL","kumuram bheem asifabad district","36325","51942016","2974932","5793481590.487396","128148","23216915"
"telangana","2022","1","TOTAL","khammam district","36325","51942016","15266245","35894472741.54594","650223","39600384"
"telangana","2022","1","TOTAL","karimnagar district","36325","51942016","14698433","32332888869.97381","592752","27194131"
"telangana","2022","1","TOTAL","kamareddy district","36325","51942016","6663659","15293088688.466099","314999","34435197"
"telangana","2022","1","TOTAL","jogulamba gadwal district","36325","51942016","3961470","10094399207.825716","199570","22596775"
"telangana","2022","1","TOTAL","jaya shankar bhalupally district","36325","51942016","4079946","9295064923.502977","155585","19712978"
"telangana","2022","1","TOTAL","jangaon district","36325","51942016","6272901","13092572660.901518","230792","33506381"
"telangana","2022","1","TOTAL","jagtial district","36325","51942016","7599529","19792335843.191154","358314","32122010"
"telangana","2022","1","TOTAL","vikarabad district","36325","51942016","6463353","13753017142.475313","292925","40205178"
"telangana","2022","1","TOTAL","wanaparthy district","36325","51942016","4303823","10471886396.519531","183885","21853834"
